RegionID,SizeRank,RegionName,RegionType,StateName,1996-01-31,1996-02-29,1996-03-31,1996-04-30,1996-05-31,1996-06-30,1996-07-31,1996-08-31,1996-09-30,1996-10-31,1996-11-30,1996-12-31,1997-01-31,1997-02-28,1997-03-31,1997-04-30,1997-05-31,1997-06-30,1997-07-31,1997-08-31,1997-09-30,1997-10-31,1997-11-30,1997-12-31,1998-01-31,1998-02-28,1998-03-31,1998-04-30,1998-05-31,1998-06-30,1998-07-31,1998-08-31,1998-09-30,1998-10-31,1998-11-30,1998-12-31,1999-01-31,1999-02-28,1999-03-31,1999-04-30,1999-05-31,1999-06-30,1999-07-31,1999-08-31,1999-09-30,1999-10-31,1999-11-30,1999-12-31,2000-01-31,2000-02-29,2000-03-31,2000-04-30,2000-05-31,2000-06-30,2000-07-31,2000-08-31,2000-09-30,2000-10-31,2000-11-30,2000-12-31,2001-01-31,2001-02-28,2001-03-31,2001-04-30,2001-05-31,2001-06-30,2001-07-31,2001-08-31,2001-09-30,2001-10-31,2001-11-30,2001-12-31,2002-01-31,2002-02-28,2002-03-31,2002-04-30,2002-05-31,2002-06-30,2002-07-31,2002-08-31,2002-09-30,2002-10-31,2002-11-30,2002-12-31,2003-01-31,2003-02-28,2003-03-31,2003-04-30,2003-05-31,2003-06-30,2003-07-31,2003-08-31,2003-09-30,2003-10-31,2003-11-30,2003-12-31,2004-01-31,2004-02-29,2004-03-31,2004-04-30,2004-05-31,2004-06-30,2004-07-31,2004-08-31,2004-09-30,2004-10-31,2004-11-30,2004-12-31,2005-01-31,2005-02-28,2005-03-31,2005-04-30,2005-05-31,2005-06-30,2005-07-31,2005-08-31,2005-09-30,2005-10-31,2005-11-30,2005-12-31,2006-01-31,2006-02-28,2006-03-31,2006-04-30,2006-05-31,2006-06-30,2006-07-31,2006-08-31,2006-09-30,2006-10-31,2006-11-30,2006-12-31,2007-01-31,2007-02-28,2007-03-31,2007-04-30,2007-05-31,2007-06-30,2007-07-31,2007-08-31,2007-09-30,2007-10-31,2007-11-30,2007-12-31,2008-01-31,2008-02-29,2008-03-31,2008-04-30,2008-05-31,2008-06-30,2008-07-31,2008-08-31,2008-09-30,2008-10-31,2008-11-30,2008-12-31,2009-01-31,2009-02-28,2009-03-31,2009-04-30,2009-05-31,2009-06-30,2009-07-31,2009-08-31,2009-09-30,2009-10-31,2009-11-30,2009-12-31,2010-01-31,2010-02-28,2010-03-31,2010-04-30,2010-05-31,2010-06-30,2010-07-31,2010-08-31,2010-09-30,2010-10-31,2010-11-30,2010-12-31,2011-01-31,2011-02-28,2011-03-31,2011-04-30,2011-05-31,2011-06-30,2011-07-31,2011-08-31,2011-09-30,2011-10-31,2011-11-30,2011-12-31,2012-01-31,2012-02-29,2012-03-31,2012-04-30,2012-05-31,2012-06-30,2012-07-31,2012-08-31,2012-09-30,2012-10-31,2012-11-30,2012-12-31,2013-01-31,2013-02-28,2013-03-31,2013-04-30,2013-05-31,2013-06-30,2013-07-31,2013-08-31,2013-09-30,2013-10-31,2013-11-30,2013-12-31,2014-01-31,2014-02-28,2014-03-31,2014-04-30,2014-05-31,2014-06-30,2014-07-31,2014-08-31,2014-09-30,2014-10-31,2014-11-30,2014-12-31,2015-01-31,2015-02-28,2015-03-31,2015-04-30,2015-05-31,2015-06-30,2015-07-31,2015-08-31,2015-09-30,2015-10-31,2015-11-30,2015-12-31,2016-01-31,2016-02-29,2016-03-31,2016-04-30,2016-05-31,2016-06-30,2016-07-31,2016-08-31,2016-09-30,2016-10-31,2016-11-30,2016-12-31,2017-01-31,2017-02-28,2017-03-31,2017-04-30,2017-05-31,2017-06-30,2017-07-31,2017-08-31,2017-09-30,2017-10-31,2017-11-30,2017-12-31,2018-01-31,2018-02-28,2018-03-31,2018-04-30,2018-05-31,2018-06-30,2018-07-31,2018-08-31,2018-09-30,2018-10-31,2018-11-30,2018-12-31,2019-01-31,2019-02-28,2019-03-31,2019-04-30,2019-05-31,2019-06-30,2019-07-31,2019-08-31,2019-09-30,2019-10-31,2019-11-30,2019-12-31,2020-01-31,2020-02-29,2020-03-31,2020-04-30,2020-05-31,2020-06-30,2020-07-31,2020-08-31,2020-09-30,2020-10-31,2020-11-30,2020-12-31,2021-01-31,2021-02-28,2021-03-31
102001,0,United States,Country,"",108576.0,108558.0,108555.0,108577.0,108614.0,108695.0,108779.0,108908.0,109019.0,109182.0,109342.0,109539.0,109602.0,109718.0,109871.0,110159.0,110470.0,110754.0,111076.0,111368.0,111705.0,111994.0,112358.0,112755.0,113423.0,114059.0,114667.0,115052.0,115458.0,115847.0,116254.0,116740.0,117334.0,117979.0,118548.0,119051.0,119487.0,120013.0,120577.0,121220.0,121843.0,122598.0,123374.0,124065.0,124657.0,125278.0,126043.0,126846.0,127692.0,128536.0,129428.0,130365.0,131341.0,132322.0,133321.0,134369.0,135451.0,136528.0,137612.0,138755.0,139870.0,140984.0,142108.0,143288.0,144449.0,145560.0,146663.0,147806.0,148983.0,150197.0,151367.0,152512.0,153641.0,154790.0,155951.0,157132.0,158350.0,159643.0,161002.0,162412.0,163825.0,165260.0,166730.0,168256.0,169765.0,171262.0,172751.0,174210.0,175659.0,177021.0,178407.0,179818.0,181342.0,182930.0,184628.0,186309.0,188129.0,190016.0,191980.0,193954.0,196081.0,198417.0,200834.0,203267.0,205703.0,208160.0,210580.0,213136.0,215694.0,218350.0,221008.0,223821.0,226662.0,229535.0,232517.0,235532.0,238558.0,241378.0,243929.0,246200.0,248252.0,250087.0,251886.0,253585.0,255098.0,256249.0,256930.0,257255.0,257200.0,256966.0,256752.0,256393.0,256013.0,255561.0,254976.0,254218.0,253122.0,251857.0,250423.0,249058.0,247550.0,245971.0,244084.0,242178.0,239996.0,237427.0,234606.0,231569.0,228693.0,225853.0,223128.0,220233.0,217427.0,214551.0,211646.0,208613.0,205715.0,203263.0,200961.0,198738.0,196626.0,194790.0,193278.0,191939.0,190765.0,189856.0,189337.0,188986.0,188667.0,188160.0,187681.0,187376.0,187003.0,186325.0,185204.0,183987.0,182694.0,181375.0,179903.0,178606.0,177326.0,176192.0,174967.0,173697.0,172327.0,171193.0,170312.0,169635.0,169015.0,168413.0,167943.0,167435.0,167048.0,166725.0,166719.0,166899.0,167330.0,167809.0,168374.0,169000.0,169782.0,170764.0,171859.0,173098.0,174489.0,175984.0,177612.0,179351.0,181183.0,183045.0,184959.0,186914.0,188792.0,190459.0,191983.0,193353.0,194653.0,195860.0,196804.0,197533.0,198162.0,198870.0,199593.0,200174.0,200780.0,201531.0,202387.0,203299.0,204148.0,205079.0,206150.0,207217.0,208318.0,209264.0,210216.0,211231.0,212284.0,213298.0,214253.0,215323.0,216476.0,217578.0,218458.0,219391.0,220286.0,221322.0,222307.0,223344.0,224363.0,225414.0,226537.0,227604.0,228662.0,229660.0,230812.0,232047.0,233347.0,234599.0,235840.0,237078.0,238377.0,239705.0,241016.0,242320.0,243613.0,245050.0,246460.0,247756.0,249055.0,250340.0,251555.0,252510.0,253275.0,253951.0,254622.0,255233.0,255778.0,256150.0,256487.0,256890.0,257596.0,258444.0,259194.0,259586.0,259807.0,260007.0,260364.0,260908.0,261785.0,262813.0,263913.0,264996.0,265903.0,266821.0,267949.0,269584.0,271542.0,273673.0,275811.0,277973.0,280060.0,282263.0,284625.0
394913,1,"New York, NY",Msa,NY,157952.0,157598.0,157397.0,157043.0,156879.0,156738.0,156621.0,156548.0,156601.0,156713.0,156878.0,157051.0,157376.0,157952.0,158586.0,159128.0,159561.0,160082.0,160677.0,161297.0,161860.0,162451.0,163127.0,163886.0,164615.0,165178.0,165654.0,166134.0,166614.0,167148.0,167700.0,168429.0,169227.0,170174.0,171056.0,172012.0,172853.0,173842.0,174882.0,176124.0,177485.0,178915.0,180541.0,182034.0,183508.0,184788.0,186203.0,187654.0,189232.0,191027.0,193014.0,195083.0,197153.0,199260.0,201444.0,203546.0,205768.0,208038.0,210477.0,212897.0,215249.0,217818.0,220333.0,222964.0,225313.0,227595.0,229684.0,231820.0,234002.0,236419.0,238836.0,241279.0,243834.0,245775.0,247511.0,249179.0,251252.0,253389.0,255454.0,258180.0,261187.0,264298.0,267060.0,269847.0,272649.0,275859.0,279432.0,282809.0,286074.0,289627.0,293433.0,296660.0,299032.0,301125.0,303486.0,306067.0,308923.0,311946.0,314990.0,318077.0,321475.0,324889.0,328725.0,332746.0,337589.0,342351.0,347116.0,351459.0,355783.0,359885.0,364417.0,369238.0,373925.0,378375.0,382783.0,387685.0,392629.0,398023.0,402873.0,407483.0,411466.0,415191.0,417532.0,419381.0,421156.0,423571.0,424925.0,424792.0,423222.0,420939.0,419271.0,418539.0,417758.0,416947.0,416761.0,417066.0,417150.0,415634.0,414326.0,413376.0,413239.0,413154.0,412757.0,412238.0,411608.0,410818.0,408993.0,407526.0,405067.0,403349.0,400971.0,399271.0,397344.0,395211.0,392701.0,389225.0,385321.0,381320.0,378665.0,374715.0,371985.0,368385.0,365759.0,362549.0,359973.0,358295.0,357477.0,356885.0,357055.0,357410.0,356623.0,356638.0,356570.0,358147.0,359468.0,360017.0,360064.0,359375.0,358081.0,356741.0,355679.0,355261.0,356237.0,356207.0,355694.0,354072.0,353016.0,352836.0,352719.0,352494.0,352271.0,352350.0,351806.0,350913.0,349199.0,348623.0,348315.0,348636.0,348658.0,348957.0,349492.0,350616.0,352070.0,353701.0,355662.0,357328.0,359053.0,360544.0,362449.0,364563.0,366897.0,369301.0,371633.0,373859.0,376097.0,378151.0,380361.0,382920.0,386248.0,389396.0,391983.0,393653.0,395154.0,396797.0,398544.0,400206.0,401373.0,402871.0,404817.0,407024.0,408593.0,410134.0,411845.0,414021.0,415768.0,417307.0,418886.0,420569.0,422777.0,424514.0,425238.0,425612.0,426007.0,427305.0,428420.0,429851.0,431112.0,432392.0,433214.0,434122.0,434950.0,436454.0,438450.0,440033.0,441643.0,442634.0,444479.0,446264.0,448998.0,451424.0,454060.0,456590.0,458844.0,460736.0,462563.0,465317.0,467837.0,470227.0,471829.0,473328.0,474292.0,475487.0,477203.0,478590.0,479985.0,480494.0,481001.0,481119.0,482112.0,482798.0,483900.0,484251.0,484879.0,484343.0,483028.0,480797.0,479064.0,478388.0,478993.0,479925.0,480415.0,481014.0,481205.0,481981.0,482603.0,483988.0,485613.0,488058.0,490164.0,491941.0,492765.0,493396.0,494070.0
753899,2,"Los Angeles-Long Beach-Anaheim, CA",Msa,CA,155614.0,155703.0,155555.0,155342.0,155015.0,154744.0,154529.0,154196.0,153833.0,153527.0,153312.0,153254.0,152858.0,152243.0,151853.0,151895.0,152224.0,152552.0,153034.0,153773.0,154625.0,155402.0,156147.0,156955.0,158351.0,160094.0,161777.0,163071.0,164341.0,165573.0,166613.0,167939.0,169514.0,171298.0,172987.0,174411.0,175994.0,177447.0,178959.0,180333.0,181689.0,183444.0,185279.0,186535.0,187512.0,188627.0,190270.0,191993.0,193466.0,194929.0,196585.0,198509.0,200507.0,202406.0,204328.0,206471.0,208645.0,210753.0,212754.0,214909.0,216979.0,219172.0,221282.0,223693.0,225921.0,228118.0,230033.0,232083.0,234251.0,236706.0,239009.0,241420.0,243936.0,246732.0,249664.0,252730.0,255805.0,259381.0,263520.0,267916.0,272191.0,276482.0,281157.0,285849.0,290115.0,293972.0,297826.0,301622.0,305766.0,309355.0,313889.0,318978.0,324868.0,330234.0,336388.0,342573.0,349801.0,357193.0,365047.0,373612.0,383237.0,393209.0,401640.0,408473.0,415036.0,421701.0,427309.0,432895.0,438152.0,444369.0,450603.0,456424.0,461075.0,465581.0,471769.0,478614.0,486071.0,492906.0,498376.0,503489.0,507573.0,511265.0,514294.0,517033.0,520219.0,522280.0,522653.0,523100.0,521393.0,520613.0,519156.0,518836.0,518205.0,517294.0,515887.0,514715.0,512404.0,510099.0,505758.0,500218.0,493207.0,486239.0,481254.0,475748.0,469877.0,461242.0,452105.0,441466.0,431047.0,422548.0,415660.0,409425.0,404872.0,399833.0,393576.0,384435.0,377692.0,374258.0,371767.0,368701.0,365681.0,362847.0,361095.0,360820.0,361129.0,361622.0,362641.0,365400.0,365838.0,364036.0,363047.0,364004.0,366671.0,365291.0,362682.0,358667.0,355356.0,351986.0,347799.0,344926.0,343115.0,342306.0,339995.0,337042.0,332000.0,330205.0,328612.0,327199.0,324367.0,321577.0,320777.0,319216.0,317666.0,315703.0,314590.0,313933.0,314653.0,315398.0,317040.0,318896.0,321626.0,325474.0,328600.0,333047.0,337339.0,344186.0,351673.0,360375.0,368159.0,375963.0,382994.0,391137.0,398391.0,404090.0,409060.0,412572.0,416589.0,417727.0,418473.0,418193.0,418701.0,419019.0,419915.0,419116.0,419016.0,419339.0,421582.0,423655.0,426405.0,429641.0,433013.0,434812.0,436716.0,438561.0,440728.0,443307.0,446030.0,449028.0,450996.0,454525.0,456145.0,458521.0,459611.0,462698.0,465266.0,467591.0,469753.0,472628.0,475674.0,478473.0,480532.0,481846.0,485053.0,487469.0,490668.0,492560.0,495664.0,498926.0,501905.0,504344.0,506859.0,509579.0,513936.0,518281.0,521712.0,525178.0,528692.0,532631.0,535823.0,538983.0,540936.0,541554.0,541005.0,541380.0,541693.0,541183.0,540373.0,538249.0,536342.0,535682.0,538131.0,541096.0,542201.0,541741.0,542139.0,543040.0,543814.0,545054.0,547430.0,550832.0,554778.0,557900.0,559004.0,559300.0,561788.0,566326.0,570803.0,574469.0,577960.0,581545.0,584577.0,587612.0,590270.0
394463,3,"Chicago, IL",Msa,IL,136520.0,136308.0,136063.0,135828.0,135469.0,135320.0,134971.0,135527.0,136200.0,137575.0,138580.0,139401.0,139702.0,139777.0,139969.0,139928.0,140145.0,140017.0,139926.0,138235.0,136330.0,133405.0,131238.0,129619.0,129114.0,129198.0,129317.0,129435.0,129500.0,129574.0,130041.0,131115.0,132519.0,134220.0,135797.0,137066.0,137733.0,138169.0,138645.0,139268.0,139840.0,140723.0,141681.0,142660.0,143387.0,144233.0,145182.0,146163.0,147275.0,148384.0,149546.0,150633.0,151716.0,152726.0,153619.0,154660.0,155855.0,157134.0,158392.0,159633.0,160860.0,161932.0,163056.0,164204.0,165486.0,166779.0,168080.0,169381.0,170686.0,172027.0,173361.0,174632.0,175777.0,176961.0,178238.0,179356.0,180591.0,181702.0,182989.0,184208.0,185418.0,186567.0,187451.0,188500.0,189539.0,190757.0,191773.0,192865.0,193704.0,194473.0,195176.0,196001.0,196941.0,197855.0,198945.0,199845.0,200955.0,201905.0,202921.0,204058.0,205229.0,206681.0,207927.0,209200.0,210254.0,211390.0,212668.0,214068.0,215256.0,216454.0,217634.0,218930.0,220190.0,221511.0,222874.0,224167.0,225659.0,227124.0,228351.0,229450.0,230462.0,231589.0,232472.0,233442.0,234266.0,234892.0,235210.0,235627.0,235841.0,236051.0,236026.0,236274.0,236690.0,237477.0,237275.0,237140.0,236020.0,235865.0,234952.0,234750.0,233918.0,233643.0,233334.0,232925.0,232452.0,229988.0,229671.0,226976.0,226952.0,224060.0,223564.0,220966.0,220096.0,217710.0,216069.0,212993.0,209816.0,207495.0,204862.0,203620.0,201358.0,200217.0,199178.0,198542.0,196981.0,195667.0,194139.0,194056.0,193539.0,193696.0,192081.0,191635.0,189632.0,189064.0,185815.0,183982.0,181426.0,180004.0,177496.0,175245.0,172990.0,171089.0,169525.0,167315.0,165849.0,163540.0,162668.0,161023.0,159965.0,157564.0,156230.0,154295.0,152993.0,150705.0,149821.0,148870.0,148446.0,147571.0,146654.0,145768.0,145048.0,145215.0,145698.0,146153.0,146972.0,148091.0,148886.0,149850.0,150665.0,152224.0,153735.0,155713.0,157427.0,159426.0,160499.0,161907.0,162727.0,163925.0,164536.0,164791.0,165408.0,166383.0,167417.0,168063.0,168920.0,169529.0,170368.0,170965.0,171530.0,171829.0,172567.0,173931.0,174994.0,175347.0,175486.0,175764.0,176154.0,176483.0,176907.0,177562.0,178286.0,179548.0,180478.0,181128.0,181595.0,182312.0,183428.0,184383.0,185096.0,185783.0,186663.0,187639.0,188765.0,189685.0,191001.0,192093.0,193040.0,193662.0,194202.0,194961.0,195843.0,196763.0,197629.0,198601.0,199727.0,200446.0,200712.0,200985.0,201611.0,202481.0,203000.0,203432.0,203792.0,204140.0,204484.0,204666.0,204608.0,204703.0,204954.0,205591.0,206288.0,206857.0,207149.0,207141.0,206783.0,206443.0,206160.0,206103.0,206575.0,207014.0,207752.0,208043.0,208279.0,208556.0,209269.0,210262.0,211591.0,212967.0,214374.0,215748.0,216886.0,218184.0,219386.0
394514,4,"Dallas-Fort Worth, TX",Msa,TX,91322.0,91094.0,91241.0,91706.0,92218.0,92481.0,92155.0,92300.0,92212.0,92575.0,92394.0,92473.0,92486.0,92929.0,92919.0,92560.0,91980.0,91748.0,92088.0,91960.0,92403.0,92265.0,92602.0,92723.0,92635.0,92596.0,92750.0,92867.0,93304.0,93636.0,94369.0,94769.0,94770.0,94648.0,94948.0,95063.0,95655.0,95893.0,96469.0,96791.0,96871.0,97110.0,97149.0,97313.0,97362.0,97607.0,97853.0,97899.0,97992.0,98345.0,98512.0,98565.0,98588.0,98731.0,98978.0,99112.0,99162.0,99146.0,98911.0,99398.0,99785.0,99513.0,99248.0,99366.0,100042.0,99861.0,99738.0,99743.0,100174.0,100350.0,100548.0,100457.0,100061.0,100083.0,99793.0,99822.0,99633.0,100318.0,100806.0,101163.0,101327.0,101666.0,101977.0,102281.0,102186.0,102322.0,102431.0,102497.0,102286.0,102201.0,102297.0,102543.0,102823.0,103496.0,104407.0,104913.0,105994.0,107137.0,108905.0,110140.0,110798.0,111026.0,110950.0,111369.0,111490.0,111558.0,111261.0,111397.0,111963.0,111855.0,111743.0,111121.0,111482.0,111739.0,112458.0,112689.0,112987.0,112686.0,112784.0,112723.0,112790.0,113415.0,113719.0,114133.0,114093.0,114248.0,113994.0,113745.0,113856.0,114706.0,114962.0,115154.0,114856.0,114605.0,114290.0,114659.0,115283.0,115608.0,115853.0,116121.0,116538.0,116543.0,117221.0,117493.0,117622.0,116580.0,115929.0,114990.0,114235.0,113648.0,113549.0,113461.0,112796.0,111793.0,110073.0,109131.0,108362.0,108892.0,109111.0,109547.0,109787.0,109809.0,109651.0,109088.0,108968.0,108917.0,109483.0,109540.0,109420.0,108887.0,108324.0,107856.0,107260.0,106869.0,105999.0,105343.0,104380.0,103845.0,103087.0,102656.0,102264.0,101644.0,100969.0,100091.0,99302.0,98505.0,97937.0,97796.0,97882.0,97880.0,97674.0,97227.0,96946.0,97117.0,97473.0,97719.0,97883.0,98111.0,98758.0,99042.0,99252.0,99262.0,99684.0,100290.0,101066.0,101569.0,102054.0,102718.0,103591.0,104521.0,105567.0,106719.0,107882.0,108868.0,109624.0,110318.0,110760.0,111427.0,112066.0,112639.0,112986.0,113524.0,113376.0,113850.0,114231.0,115231.0,116002.0,116827.0,117993.0,119057.0,120351.0,121698.0,123182.0,124444.0,125892.0,126872.0,127910.0,128947.0,130259.0,131667.0,132527.0,133380.0,134120.0,135232.0,136573.0,137947.0,139701.0,141151.0,142880.0,144332.0,146011.0,147461.0,148872.0,150303.0,151850.0,153709.0,155583.0,157377.0,158829.0,159565.0,160473.0,161606.0,163376.0,165175.0,166891.0,168791.0,170398.0,171466.0,172349.0,173222.0,174101.0,175464.0,175669.0,176408.0,176584.0,177844.0,179104.0,180096.0,180865.0,181342.0,181989.0,182913.0,183959.0,185126.0,187001.0,187176.0,187467.0,186347.0,186969.0,187068.0,187822.0,188330.0,189035.0,189538.0,190015.0,190314.0,190603.0,191878.0,193226.0,195155.0,195811.0,197014.0,197943.0
394974,5,"Philadelphia, PA",Msa,PA,95993.0,95805.0,95630.0,95329.0,95113.0,94985.0,94899.0,94823.0,94774.0,94769.0,94859.0,94934.0,94996.0,95051.0,95196.0,95359.0,95514.0,95632.0,95749.0,95862.0,95982.0,96067.0,96105.0,96169.0,96286.0,96456.0,96574.0,96691.0,96748.0,96780.0,96808.0,96940.0,97112.0,97334.0,97460.0,97630.0,97792.0,98053.0,98400.0,98735.0,99051.0,99350.0,99688.0,99994.0,100278.0,100580.0,101048.0,101614.0,102248.0,102897.0,103378.0,103858.0,104359.0,104965.0,105534.0,106030.0,106574.0,107157.0,107724.0,108289.0,108840.0,109452.0,110173.0,110945.0,111696.0,112395.0,113160.0,113997.0,114838.0,115662.0,116569.0,117414.0,118329.0,119221.0,120284.0,121380.0,122510.0,123659.0,124835.0,126129.0,127596.0,129156.0,130681.0,132269.0,133833.0,135472.0,137013.0,138597.0,140186.0,141812.0,143421.0,145037.0,146675.0,148390.0,150107.0,151694.0,153240.0,154919.0,156682.0,158487.0,160263.0,162148.0,164145.0,166276.0,168230.0,169952.0,171684.0,173732.0,176099.0,178109.0,179990.0,181763.0,183903.0,186123.0,188432.0,190671.0,192928.0,195271.0,197514.0,199536.0,201065.0,202537.0,203867.0,205327.0,206518.0,207658.0,208551.0,209303.0,209891.0,210182.0,210266.0,210308.0,210562.0,210758.0,211060.0,211001.0,211253.0,211217.0,211353.0,211081.0,210802.0,210626.0,210552.0,210363.0,209793.0,209418.0,208738.0,208368.0,207353.0,206464.0,205266.0,204335.0,203409.0,202384.0,201239.0,199990.0,198889.0,197887.0,197409.0,196747.0,196263.0,195431.0,194756.0,194188.0,193904.0,193908.0,194141.0,194443.0,194702.0,194649.0,194063.0,193581.0,193159.0,193085.0,192752.0,191943.0,190667.0,189081.0,187466.0,185878.0,184535.0,183516.0,182666.0,181541.0,180226.0,178926.0,177821.0,177153.0,176573.0,176283.0,175752.0,175323.0,174644.0,173912.0,173406.0,173154.0,172824.0,172231.0,171607.0,171259.0,171119.0,170907.0,170813.0,170828.0,171044.0,171017.0,171010.0,171241.0,172068.0,173049.0,173953.0,174479.0,174893.0,175206.0,175644.0,175795.0,175975.0,176386.0,176610.0,176305.0,175755.0,175479.0,175553.0,175490.0,175422.0,175452.0,175557.0,175948.0,176168.0,176309.0,176539.0,177029.0,177321.0,177187.0,177002.0,177052.0,177257.0,177355.0,177393.0,177142.0,176973.0,176988.0,176969.0,177061.0,177238.0,177897.0,178354.0,178795.0,179095.0,179454.0,179763.0,180244.0,180990.0,181538.0,182026.0,182454.0,183063.0,183555.0,183991.0,184406.0,184815.0,185472.0,186110.0,186907.0,187367.0,188090.0,188977.0,189912.0,190579.0,191049.0,191512.0,191951.0,192502.0,192931.0,193619.0,194158.0,194895.0,195518.0,196292.0,196797.0,197518.0,198051.0,198698.0,198961.0,199088.0,199113.0,199373.0,199873.0,200561.0,201318.0,201870.0,202799.0,203598.0,204839.0,206130.0,207861.0,209784.0,211949.0,213973.0,216033.0,218120.0,220390.0,222966.0
394692,6,"Houston, TX",Msa,TX,85808.0,86205.0,86257.0,86612.0,86754.0,86925.0,86945.0,87031.0,87024.0,87314.0,87730.0,88169.0,88232.0,87721.0,87557.0,87108.0,87040.0,86820.0,86980.0,86840.0,86793.0,86350.0,85933.0,85436.0,85457.0,85814.0,86235.0,86839.0,87227.0,87684.0,87881.0,88425.0,88930.0,89370.0,89471.0,89663.0,89843.0,90467.0,90603.0,90979.0,91283.0,91669.0,91665.0,91530.0,91531.0,91710.0,91798.0,91944.0,92039.0,91948.0,92162.0,91923.0,91881.0,91561.0,92084.0,92164.0,92272.0,91855.0,92381.0,92338.0,92388.0,92075.0,91844.0,91734.0,91367.0,91442.0,91158.0,91009.0,90927.0,91416.0,91197.0,91341.0,91031.0,91388.0,91201.0,91824.0,92401.0,92954.0,93456.0,93698.0,93974.0,93756.0,94220.0,94281.0,94741.0,94496.0,94568.0,93987.0,93439.0,93449.0,93153.0,93706.0,93549.0,93637.0,93326.0,93625.0,93926.0,94381.0,95465.0,96266.0,97316.0,97264.0,97720.0,97664.0,97946.0,98652.0,98788.0,98939.0,98876.0,99456.0,99574.0,99699.0,99456.0,99488.0,99536.0,99825.0,100028.0,99912.0,100021.0,100491.0,101062.0,101309.0,101087.0,100975.0,101325.0,101737.0,102188.0,102077.0,102407.0,102459.0,102989.0,102876.0,103109.0,102669.0,102765.0,103003.0,103180.0,103024.0,102552.0,102482.0,102674.0,102779.0,102935.0,102737.0,102277.0,101818.0,101418.0,100985.0,100449.0,100191.0,100037.0,99889.0,99326.0,98990.0,98165.0,97611.0,97054.0,97133.0,97018.0,96896.0,96685.0,96714.0,96815.0,96802.0,96644.0,96373.0,96422.0,96539.0,96551.0,96323.0,96150.0,95916.0,95630.0,94974.0,94108.0,93059.0,92302.0,91765.0,91444.0,91028.0,90568.0,89979.0,89318.0,88896.0,88703.0,88717.0,88751.0,88981.0,89183.0,89313.0,88981.0,88850.0,88770.0,88991.0,89188.0,89287.0,89219.0,89190.0,89444.0,89767.0,89997.0,90210.0,90648.0,91104.0,91729.0,92316.0,93195.0,94127.0,95177.0,96098.0,96919.0,97685.0,98519.0,99405.0,100326.0,101189.0,101982.0,102874.0,103510.0,104260.0,104933.0,105905.0,106930.0,108212.0,109498.0,110633.0,111695.0,112775.0,113914.0,114781.0,115898.0,116829.0,117847.0,118574.0,119138.0,119692.0,120252.0,121084.0,121508.0,121863.0,122396.0,123171.0,123712.0,123964.0,124274.0,124721.0,125337.0,125488.0,125579.0,125479.0,126096.0,126750.0,127094.0,127260.0,127491.0,127951.0,128252.0,128549.0,128743.0,128995.0,129169.0,129446.0,129740.0,130117.0,130442.0,130698.0,131072.0,131768.0,132541.0,133085.0,133554.0,134130.0,134800.0,135252.0,135421.0,135615.0,136187.0,136767.0,137070.0,137025.0,137108.0,137564.0,138058.0,138521.0,138414.0,138547.0,138381.0,138463.0,138284.0,138398.0,139001.0,139634.0,140316.0,140661.0,141085.0,141528.0,142422.0,143269.0,144516.0,145603.0,146789.0,147836.0,148686.0
